date,home,away,actual,predicted,confidence,h_prob,d_prob,a_prob,n_warn,elo_diff,correct,liga
2023-12-17,Lazio,Inter Milan,away_win,away_win,0.4664,0.2958,0.2378,0.4664,1,-104.4,True,Serie_A
2023-12-18,Atalanta,Salernitana,home_win,home_win,0.4912,0.4912,0.3145,0.1943,1,336.9,True,Serie_A
2023-12-22,Salernitana,Milan,draw,away_win,0.4362,0.2543,0.3095,0.4362,1,-272.5,False,Serie_A
2023-12-22,Monza,Fiorentina,away_win,away_win,0.408,0.2607,0.3313,0.408,1,-117.1,True,Serie_A
2023-12-22,Empoli,Lazio,away_win,away_win,0.3991,0.2842,0.3166,0.3991,1,-122.3,True,Serie_A
2023-12-22,Sassuolo,Genoa,away_win,home_win,0.393,0.393,0.3231,0.2838,1,38.9,False,Serie_A
2023-12-23,Frosinone,Juventus,away_win,away_win,0.3608,0.2994,0.3398,0.3608,1,-177.4,True,Serie_A
2023-12-23,Bologna,Atalanta,home_win,away_win,0.3341,0.3319,0.3341,0.3341,1,-41.4,False,Serie_A
2023-12-23,Torino,Udinese,draw,draw,0.4057,0.3151,0.4057,0.2792,1,34.2,True,Serie_A
2023-12-23,Inter Milan,Lecce,home_win,home_win,0.633,0.633,0.2447,0.1223,0,382.0,True,Serie_A
2023-12-23,Hellas Verona,Cagliari,home_win,draw,0.4191,0.2735,0.4191,0.3074,1,-47.0,False,Serie_A
2023-12-23,Roma,Napoli,home_win,away_win,0.3624,0.3154,0.3222,0.3624,1,-38.8,False,Serie_A
2023-12-29,Lazio,Frosinone,home_win,home_win,0.4106,0.4106,0.3076,0.2818,1,208.4,True,Serie_A
2023-12-29,Genoa,Inter Milan,draw,away_win,0.4962,0.2524,0.2514,0.4962,1,-246.1,False,Serie_A
2023-12-29,Napoli,Monza,draw,home_win,0.5187,0.5187,0.3017,0.1796,1,383.3,False,Serie_A
2023-12-29,Fiorentina,Torino,home_win,home_win,0.4589,0.4589,0.304,0.2371,1,147.7,True,Serie_A
2023-12-30,Atalanta,Lecce,home_win,home_win,0.5606,0.5606,0.2771,0.1624,1,259.1,True,Serie_A
2023-12-30,Cagliari,Empoli,draw,home_win,0.3856,0.3856,0.3476,0.2668,1,47.3,False,Serie_A
2023-12-30,Udinese,Bologna,home_win,draw,0.3954,0.3079,0.3954,0.2968,1,-16.0,False,Serie_A
2023-12-30,Milan,Sassuolo,home_win,home_win,0.4787,0.4787,0.2704,0.2509,1,269.8,True,Serie_A
2023-12-30,Hellas Verona,Salernitana,away_win,draw,0.4739,0.2751,0.4739,0.251,1,33.5,False,Serie_A
2023-12-30,Juventus,Roma,home_win,home_win,0.503,0.503,0.2303,0.2668,1,85.8,True,Serie_A
2024-01-05,Bologna,Genoa,draw,home_win,0.4492,0.4492,0.2896,0.2611,1,131.7,False,Serie_A
2024-01-06,Frosinone,Monza,away_win,home_win,0.4262,0.4262,0.3518,0.222,1,102.8,False,Serie_A
2024-01-06,Lecce,Cagliari,draw,draw,0.4111,0.2867,0.4111,0.3022,1,47.3,True,Serie_A
2024-01-06,Inter Milan,Hellas Verona,home_win,home_win,0.5789,0.5789,0.2697,0.1514,0,476.4,True,Serie_A
2024-01-06,Sassuolo,Fiorentina,home_win,draw,0.3592,0.3105,0.3592,0.3303,1,-58.7,False,Serie_A
2024-01-07,Salernitana,Juventus,away_win,away_win,0.4414,0.2479,0.3107,0.4414,1,-274.5,True,Serie_A
2024-01-07,Udinese,Lazio,away_win,draw,0.3537,0.3217,0.3537,0.3246,1,-76.1,False,Serie_A
2024-01-07,Roma,Atalanta,draw,away_win,0.3544,0.3383,0.3073,0.3544,1,51.8,False,Serie_A
2024-01-07,Empoli,Milan,away_win,away_win,0.4548,0.2534,0.2919,0.4548,1,-189.3,True,Serie_A
2024-01-07,Torino,Napoli,home_win,away_win,0.4385,0.2811,0.2803,0.4385,1,-213.9,False,Serie_A
2024-01-13,Genoa,Torino,draw,home_win,0.383,0.383,0.3251,0.292,1,50.1,False,Serie_A
2024-01-13,Napoli,Salernitana,home_win,home_win,0.4893,0.4893,0.3156,0.1951,1,427.6,True,Serie_A
2024-01-13,Hellas Verona,Empoli,home_win,draw,0.4324,0.2827,0.4324,0.2849,1,-49.7,False,Serie_A
2024-01-13,Monza,Inter Milan,away_win,away_win,0.5203,0.2029,0.2768,0.5203,1,-315.6,True,Serie_A
2024-01-14,Lazio,Lecce,home_win,home_win,0.501,0.501,0.3109,0.1881,1,227.6,True,Serie_A
2024-01-14,Cagliari,Bologna,home_win,draw,0.3586,0.2983,0.3586,0.3431,1,-64.9,False,Serie_A
2024-01-14,Fiorentina,Udinese,draw,home_win,0.4411,0.4411,0.3022,0.2567,1,132.0,False,Serie_A
2024-01-14,Milan,Roma,home_win,home_win,0.4934,0.4934,0.2322,0.2744,1,83.8,True,Serie_A
2024-01-15,Atalanta,Frosinone,home_win,home_win,0.4533,0.4533,0.289,0.2577,1,239.8,True,Serie_A
2024-01-16,Juventus,Sassuolo,home_win,home_win,0.4858,0.4858,0.2707,0.2435,1,271.8,True,Serie_A
2024-01-20,Udinese,Milan,away_win,away_win,0.4078,0.3192,0.2731,0.4078,1,-143.1,True,Serie_A
2024-01-20,Roma,Hellas Verona,home_win,home_win,0.4837,0.4837,0.3007,0.2156,1,355.2,True,Serie_A
2024-01-21,Frosinone,Cagliari,home_win,home_win,0.4123,0.4123,0.3288,0.2589,1,66.6,True,Serie_A
2024-01-21,Empoli,Monza,home_win,draw,0.3685,0.3664,0.3685,0.2652,1,88.9,False,Serie_A
2024-01-21,Salernitana,Genoa,away_win,draw,0.4136,0.2836,0.4136,0.3027,1,-63.8,False,Serie_A
2024-01-21,Lecce,Juventus,away_win,away_win,0.4952,0.2157,0.2891,0.4952,1,-196.7,True,Serie_A
2024-01-26,Cagliari,Torino,away_win,draw,0.4224,0.3157,0.4224,0.2619,1,16.9,False,Serie_A
2024-01-27,Atalanta,Udinese,home_win,home_win,0.4835,0.4835,0.2758,0.2407,1,207.5,True,Serie_A
2024-01-27,Juventus,Empoli,draw,home_win,0.5319,0.5319,0.2858,0.1824,1,291.3,False,Serie_A
2024-01-27,Milan,Bologna,draw,home_win,0.4661,0.4661,0.2562,0.2778,1,177.0,False,Serie_A
2024-01-28,Fiorentina,Inter Milan,away_win,away_win,0.4381,0.3178,0.2441,0.4381,1,-148.5,True,Serie_A
2024-01-28,Lazio,Napoli,draw,away_win,0.3615,0.3185,0.32,0.3615,1,-72.1,False,Serie_A
2024-01-28,Genoa,Lecce,home_win,home_win,0.4407,0.4407,0.3233,0.236,1,85.9,True,Serie_A
2024-01-28,Monza,Sassuolo,home_win,draw,0.4469,0.2586,0.4469,0.2945,1,-8.4,False,Serie_A
2024-01-28,Hellas Verona,Frosinone,draw,away_win,0.3744,0.2675,0.3582,0.3744,1,-63.6,False,Serie_A
2024-01-29,Salernitana,Roma,away_win,away_win,0.4012,0.2934,0.3053,0.4012,1,-238.7,True,Serie_A
2024-02-02,Lecce,Fiorentina,home_win,away_win,0.4325,0.2496,0.318,0.4325,1,-83.6,False,Serie_A
2024-02-03,Empoli,Genoa,draw,draw,0.4292,0.287,0.4292,0.2838,1,19.4,True,Serie_A
2024-02-03,Udinese,Monza,draw,home_win,0.4261,0.4261,0.3436,0.2303,1,135.2,False,Serie_A
2024-02-03,Frosinone,Milan,away_win,away_win,0.3556,0.3067,0.3377,0.3556,1,-175.4,True,Serie_A
2024-02-03,Bologna,Sassuolo,home_win,home_win,0.4316,0.4316,0.2914,0.277,1,142.8,True,Serie_A
2024-02-04,Inter Milan,Juventus,home_win,home_win,0.516,0.516,0.2172,0.2669,1,135.3,True,Serie_A
2024-02-04,Atalanta,Lazio,home_win,home_win,0.4687,0.4687,0.2534,0.278,1,81.4,True,Serie_A
2024-02-04,Napoli,Hellas Verona,home_win,home_win,0.5198,0.5198,0.3005,0.1797,1,444.1,True,Serie_A
2024-02-04,Torino,Salernitana,draw,home_win,0.3943,0.3943,0.3661,0.2395,1,163.7,False,Serie_A
2024-02-05,Roma,Cagliari,home_win,home_win,0.4573,0.4573,0.2792,0.2635,1,258.2,True,Serie_A
2024-02-09,Salernitana,Empoli,away_win,draw,0.461,0.2865,0.461,0.2526,1,-33.2,False,Serie_A
2024-02-10,Cagliari,Lazio,away_win,draw,0.3571,0.2942,0.3571,0.3487,1,-125.0,False,Serie_A
2024-02-10,Roma,Inter Milan,away_win,away_win,0.4881,0.2937,0.2183,0.4881,1,-71.1,True,Serie_A
2024-02-10,Sassuolo,Torino,draw,home_win,0.3925,0.3925,0.3311,0.2764,1,39.1,False,Serie_A
2024-02-11,Genoa,Atalanta,away_win,away_win,0.4201,0.3072,0.2727,0.4201,1,-123.1,True,Serie_A
2024-02-11,Monza,Hellas Verona,draw,draw,0.3753,0.3733,0.3753,0.2514,1,110.8,True,Serie_A
2024-02-11,Milan,Napoli,home_win,home_win,0.3578,0.3578,0.3475,0.2947,1,-5.1,True,Serie_A
2024-02-11,Fiorentina,Frosinone,home_win,home_win,0.4173,0.4173,0.3178,0.2648,1,164.3,True,Serie_A
2024-02-11,Bologna,Lecce,home_win,home_win,0.5052,0.5052,0.3001,0.1947,1,167.6,True,Serie_A
2024-02-12,Juventus,Udinese,away_win,home_win,0.4911,0.4911,0.2746,0.2343,1,245.1,False,Serie_A
2024-02-14,Bologna,Fiorentina,home_win,draw,0.3665,0.3413,0.3665,0.2922,1,34.1,False,Serie_A
2024-02-16,Torino,Lecce,home_win,home_win,0.427,0.427,0.3356,0.2374,1,85.8,True,Serie_A
2024-02-16,Inter Milan,Salernitana,home_win,home_win,0.5409,0.5409,0.2884,0.1708,1,459.9,True,Serie_A
2024-02-17,Napoli,Genoa,draw,home_win,0.5032,0.5032,0.2735,0.2233,1,313.8,False,Serie_A
2024-02-17,Hellas Verona,Juventus,draw,away_win,0.472,0.2301,0.2979,0.472,1,-291.0,False,Serie_A
2024-02-17,Atalanta,Sassuolo,home_win,home_win,0.4794,0.4794,0.2724,0.2481,1,234.2,True,Serie_A
2024-02-18,Monza,Milan,home_win,away_win,0.4554,0.2446,0.2999,0.4554,1,-228.2,False,Serie_A
2024-02-18,Udinese,Cagliari,draw,home_win,0.4089,0.4089,0.3199,0.2713,1,98.9,False,Serie_A
2024-02-18,Frosinone,Roma,away_win,home_win,0.3516,0.3516,0.3285,0.32,1,-141.7,False,Serie_A
2024-02-18,Lazio,Bologna,away_win,home_win,0.4083,0.4083,0.2774,0.3143,1,110.0,False,Serie_A
2024-02-18,Empoli,Fiorentina,draw,away_win,0.4029,0.2756,0.3215,0.4029,1,-78.2,False,Serie_A
2024-02-22,Torino,Lazio,away_win,draw,0.3602,0.2988,0.3602,0.341,1,-91.8,False,Serie_A
2024-02-23,Bologna,Hellas Verona,home_win,home_win,0.4865,0.4865,0.3183,0.1952,1,262.0,True,Serie_A
2024-02-24,Sassuolo,Empoli,away_win,home_win,0.4262,0.4262,0.3229,0.2509,1,69.5,False,Serie_A
2024-02-24,Salernitana,Monza,away_win,draw,0.4975,0.2784,0.4975,0.2241,1,5.7,False,Serie_A
2024-02-24,Genoa,Udinese,home_win,draw,0.3961,0.325,0.3961,0.2789,1,34.3,False,Serie_A
2024-02-25,Lecce,Inter Milan,away_win,away_win,0.5654,0.1739,0.2607,0.5654,0,-282.0,True,Serie_A
2024-02-25,Juventus,Frosinone,home_win,home_win,0.4601,0.4601,0.2866,0.2533,1,277.4,True,Serie_A
2024-02-25,Cagliari,Napoli,draw,away_win,0.4413,0.2813,0.2775,0.4413,1,-247.0,False,Serie_A
2024-02-25,Milan,Atalanta,draw,home_win,0.4317,0.4317,0.2399,0.3284,1,85.6,False,Serie_A
2024-02-26,Fiorentina,Lazio,home_win,home_win,0.3915,0.3915,0.3263,0.2822,1,5.9,True,Serie_A
2024-02-26,Roma,Torino,home_win,home_win,0.4553,0.4553,0.2814,0.2633,1,225.1,True,Serie_A
2024-02-28,Sassuolo,Napoli,away_win,away_win,0.4177,0.3163,0.266,0.4177,1,-224.8,True,Serie_A
2024-02-28,Inter Milan,Atalanta,home_win,home_win,0.5212,0.5212,0.2201,0.2587,0,173.0,True,Serie_A
2024-03-01,Lazio,Milan,away_win,draw,0.3564,0.3169,0.3564,0.3268,1,-17.0,False,Serie_A
2024-03-02,Udinese,Salernitana,draw,home_win,0.4123,0.4123,0.3613,0.2264,1,179.4,False,Serie_A
2024-03-02,Monza,Roma,away_win,away_win,0.4135,0.2861,0.3004,0.4135,1,-194.5,True,Serie_A
2024-03-02,Torino,Fiorentina,draw,draw,0.3792,0.2823,0.3792,0.3385,1,-47.7,True,Serie_A
2024-03-03,Hellas Verona,Sassuolo,home_win,away_win,0.3752,0.2861,0.3387,0.3752,1,-69.2,False,Serie_A
2024-03-03,Empoli,Cagliari,away_win,draw,0.4072,0.3122,0.4072,0.2806,1,52.7,False,Serie_A
2024-03-03,Frosinone,Lecce,draw,home_win,0.4506,0.4506,0.3297,0.2197,1,69.2,False,Serie_A
2024-03-03,Atalanta,Bologna,away_win,home_win,0.4647,0.4647,0.2572,0.2782,1,141.4,False,Serie_A
2024-03-03,Napoli,Juventus,home_win,home_win,0.4347,0.4347,0.241,0.3243,1,103.0,True,Serie_A
2024-03-04,Inter Milan,Genoa,home_win,home_win,0.57,0.57,0.2457,0.1843,0,346.1,True,Serie_A
2024-03-08,Napoli,Torino,draw,home_win,0.5055,0.5055,0.2812,0.2134,1,313.9,False,Serie_A
2024-03-09,Cagliari,Salernitana,home_win,home_win,0.3867,0.3867,0.3644,0.2489,1,130.5,True,Serie_A
2024-03-09,Sassuolo,Frosinone,home_win,draw,0.391,0.3295,0.391,0.2795,1,55.6,False,Serie_A
2024-03-09,Bologna,Inter Milan,away_win,away_win,0.4578,0.3038,0.2384,0.4578,1,-164.4,True,Serie_A
2024-03-09,Genoa,Monza,away_win,home_win,0.4163,0.4163,0.3394,0.2443,1,119.5,False,Serie_A
2024-03-10,Lecce,Hellas Verona,away_win,home_win,0.3669,0.3669,0.3667,0.2664,1,144.3,False,Serie_A
2024-03-10,Milan,Empoli,home_win,home_win,0.525,0.525,0.2869,0.188,1,289.3,True,Serie_A
2024-03-10,Juventus,Atalanta,draw,home_win,0.4409,0.4409,0.2397,0.3194,1,87.6,False,Serie_A
2024-03-10,Fiorentina,Roma,draw,home_win,0.423,0.423,0.2812,0.2958,1,-27.3,False,Serie_A
2024-03-11,Lazio,Udinese,away_win,home_win,0.4316,0.4316,0.2979,0.2705,1,176.1,False,Serie_A
2024-03-15,Empoli,Bologna,away_win,away_win,0.3931,0.2929,0.314,0.3931,1,-62.3,True,Serie_A
2024-03-16,Frosinone,Lazio,away_win,draw,0.3581,0.3288,0.3581,0.3131,1,-108.4,False,Serie_A
2024-03-16,Salernitana,Lecce,away_win,draw,0.4608,0.305,0.4608,0.2343,1,-27.8,False,Serie_A
2024-03-16,Monza,Cagliari,home_win,draw,0.4517,0.278,0.4517,0.2703,1,13.7,False,Serie_A
2024-03-16,Udinese,Torino,away_win,home_win,0.3998,0.3998,0.3203,0.2799,1,65.8,False,Serie_A
2024-03-17,Juventus,Genoa,draw,home_win,0.5077,0.5077,0.2694,0.2229,1,260.8,False,Serie_A
2024-03-17,Hellas Verona,Milan,away_win,away_win,0.4661,0.2366,0.2973,0.4661,1,-289.0,True,Serie_A
2024-03-17,Roma,Sassuolo,home_win,home_win,0.4337,0.4337,0.2692,0.2971,1,236.0,True,Serie_A
2024-03-17,Inter Milan,Napoli,draw,home_win,0.5144,0.5144,0.2139,0.2717,0,82.3,False,Serie_A
2024-03-30,Napoli,Atalanta,away_win,home_win,0.4434,0.4434,0.2424,0.3142,1,140.7,False,Serie_A
2024-03-30,Genoa,Frosinone,draw,draw,0.3861,0.3213,0.3861,0.2926,1,66.7,True,Serie_A
2024-03-30,Torino,Monza,home_win,home_win,0.4052,0.4052,0.3503,0.2446,1,119.4,True,Serie_A
2024-03-30,Lazio,Juventus,home_win,draw,0.3548,0.3101,0.3548,0.3351,1,-19.1,False,Serie_A
2024-03-30,Fiorentina,Milan,away_win,home_win,0.3497,0.3497,0.3189,0.3315,1,-61.1,False,Serie_A
2024-04-01,Inter Milan,Empoli,home_win,home_win,0.5938,0.5938,0.2572,0.149,0,376.7,True,Serie_A
2024-04-01,Lecce,Roma,draw,away_win,0.44,0.2624,0.2976,0.44,1,-160.9,False,Serie_A
2024-04-01,Bologna,Salernitana,home_win,home_win,0.4523,0.4523,0.3366,0.2111,1,245.5,True,Serie_A
2024-04-01,Cagliari,Hellas Verona,draw,home_win,0.4198,0.4198,0.346,0.2342,1,147.0,False,Serie_A
2024-04-01,Sassuolo,Udinese,draw,draw,0.4036,0.3334,0.4036,0.263,1,23.3,True,Serie_A
2024-04-05,Salernitana,Sassuolo,draw,draw,0.4219,0.2716,0.4219,0.3066,1,-52.7,True,Serie_A
2024-04-06,Empoli,Torino,home_win,draw,0.4391,0.2865,0.4391,0.2744,1,19.5,False,Serie_A
2024-04-06,Milan,Lecce,home_win,home_win,0.5598,0.5598,0.2796,0.1606,1,294.7,True,Serie_A
2024-04-06,Roma,Lazio,home_win,home_win,0.4139,0.4139,0.2605,0.3257,1,83.3,True,Serie_A
2024-04-07,Cagliari,Atalanta,home_win,away_win,0.4285,0.2924,0.2791,0.4285,1,-156.4,False,Serie_A
2024-04-07,Juventus,Fiorentina,home_win,home_win,0.4544,0.4544,0.2632,0.2824,1,163.1,True,Serie_A
2024-04-07,Frosinone,Bologna,draw,draw,0.3744,0.3288,0.3744,0.2968,1,-48.4,True,Serie_A
2024-04-07,Monza,Napoli,away_win,away_win,0.4626,0.2344,0.3029,0.4626,1,-283.3,True,Serie_A
2024-04-07,Hellas Verona,Genoa,away_win,draw,0.399,0.2699,0.399,0.3311,1,-80.3,False,Serie_A
2024-04-08,Udinese,Inter Milan,away_win,away_win,0.479,0.2654,0.2556,0.479,1,-230.5,True,Serie_A
2024-04-12,Lazio,Salernitana,home_win,home_win,0.4499,0.4499,0.3383,0.2118,1,305.5,True,Serie_A
2024-04-13,Lecce,Empoli,home_win,draw,0.4356,0.294,0.4356,0.2703,1,44.6,False,Serie_A
2024-04-13,Torino,Juventus,draw,away_win,0.4343,0.2869,0.2789,0.4343,1,-160.9,False,Serie_A
2024-04-13,Bologna,Monza,draw,home_win,0.4731,0.4731,0.3188,0.2081,1,201.2,False,Serie_A
2024-04-14,Napoli,Frosinone,draw,home_win,0.4589,0.4589,0.2871,0.254,1,330.5,False,Serie_A
2024-04-14,Sassuolo,Milan,draw,away_win,0.373,0.3013,0.3256,0.373,1,-169.8,False,Serie_A
2024-04-14,Inter Milan,Cagliari,draw,home_win,0.5671,0.5671,0.2528,0.18,0,379.4,False,Serie_A
2024-04-15,Atalanta,Hellas Verona,draw,home_win,0.526,0.526,0.2968,0.1771,1,353.4,False,Serie_A
2024-04-15,Fiorentina,Genoa,draw,home_win,0.459,0.459,0.2962,0.2448,1,147.6,False,Serie_A
2024-04-19,Genoa,Lazio,away_win,draw,0.3505,0.3104,0.3505,0.3391,1,-91.7,False,Serie_A
2024-04-19,Cagliari,Juventus,draw,away_win,0.4385,0.2846,0.2769,0.4385,1,-194.0,False,Serie_A
2024-04-20,Empoli,Napoli,home_win,away_win,0.4637,0.241,0.2953,0.4637,1,-244.4,False,Serie_A
2024-04-20,Hellas Verona,Udinese,home_win,away_win,0.3749,0.2805,0.3446,0.3749,1,-95.9,False,Serie_A
2024-04-21,Sassuolo,Lecce,away_win,home_win,0.4561,0.4561,0.3148,0.2291,1,74.9,False,Serie_A
2024-04-21,Torino,Frosinone,draw,draw,0.3951,0.3135,0.3951,0.2914,1,66.6,True,Serie_A
2024-04-21,Salernitana,Fiorentina,away_win,away_win,0.3961,0.2587,0.3452,0.3961,1,-161.4,True,Serie_A
2024-04-21,Monza,Atalanta,away_win,away_win,0.4522,0.2459,0.3019,0.4522,1,-192.6,True,Serie_A
2024-04-22,Roma,Bologna,away_win,home_win,0.4129,0.4129,0.2569,0.3302,1,143.3,False,Serie_A
2024-04-22,Milan,Inter Milan,away_win,away_win,0.3774,0.3203,0.3024,0.3774,1,-37.4,True,Serie_A
2024-04-25,Udinese,Roma,away_win,home_win,0.3398,0.3398,0.3285,0.3318,1,-109.3,False,Serie_A
2024-04-26,Frosinone,Salernitana,home_win,home_win,0.4118,0.4118,0.3741,0.2141,1,147.1,True,Serie_A
2024-04-27,Lazio,Hellas Verona,home_win,home_win,0.4796,0.4796,0.3226,0.1978,1,322.0,True,Serie_A
2024-04-27,Lecce,Monza,draw,draw,0.4305,0.3102,0.4305,0.2593,1,83.6,True,Serie_A
2024-04-27,Juventus,Milan,draw,home_win,0.437,0.437,0.2436,0.3194,1,52.0,False,Serie_A
2024-04-28,Inter Milan,Torino,home_win,home_win,0.572,0.572,0.2514,0.1766,0,346.2,True,Serie_A
2024-04-28,Bologna,Udinese,draw,home_win,0.431,0.431,0.2953,0.2737,1,116.0,False,Serie_A
2024-04-28,Atalanta,Empoli,home_win,home_win,0.5256,0.5256,0.2861,0.1884,1,253.7,True,Serie_A
2024-04-28,Napoli,Roma,draw,home_win,0.5031,0.5031,0.2378,0.2591,1,138.8,False,Serie_A
2024-04-28,Fiorentina,Sassuolo,home_win,home_win,0.4419,0.4419,0.2988,0.2593,1,158.7,True,Serie_A
2024-04-29,Genoa,Cagliari,home_win,home_win,0.3973,0.3973,0.3154,0.2872,1,83.2,True,Serie_A
2024-05-03,Torino,Bologna,draw,draw,0.3857,0.2933,0.3857,0.321,1,-31.8,True,Serie_A
2024-05-04,Monza,Lazio,draw,away_win,0.4047,0.2707,0.3246,0.4047,1,-161.2,False,Serie_A
2024-05-04,Sassuolo,Inter Milan,home_win,away_win,0.4721,0.2773,0.2506,0.4721,1,-257.2,False,Serie_A
2024-05-05,Roma,Juventus,draw,away_win,0.3488,0.3105,0.3406,0.3488,1,14.2,False,Serie_A
2024-05-05,Milan,Genoa,draw,home_win,0.5003,0.5003,0.2699,0.2298,1,258.7,False,Serie_A
2024-05-05,Cagliari,Lecce,draw,home_win,0.4162,0.4162,0.3374,0.2465,1,52.7,False,Serie_A
2024-05-05,Empoli,Frosinone,draw,draw,0.4295,0.2698,0.4295,0.3007,1,36.1,True,Serie_A
2024-05-05,Hellas Verona,Fiorentina,home_win,away_win,0.4279,0.2428,0.3294,0.4279,1,-177.9,False,Serie_A
2024-05-06,Salernitana,Atalanta,away_win,away_win,0.4333,0.2531,0.3136,0.4333,1,-236.9,True,Serie_A
2024-05-06,Udinese,Napoli,draw,away_win,0.4204,0.3053,0.2743,0.4204,1,-198.1,False,Serie_A
2024-05-10,Frosinone,Inter Milan,away_win,away_win,0.4475,0.2892,0.2633,0.4475,1,-262.8,True,Serie_A
2024-05-11,Napoli,Bologna,away_win,home_win,0.4737,0.4737,0.259,0.2673,1,232.1,False,Serie_A
2024-05-11,Milan,Cagliari,home_win,home_win,0.5023,0.5023,0.2768,0.2209,1,292.0,True,Serie_A
2024-05-12,Atalanta,Roma,home_win,home_win,0.4852,0.4852,0.2402,0.2746,1,48.2,True,Serie_A
2024-05-12,Juventus,Salernitana,draw,home_win,0.495,0.495,0.3127,0.1924,1,374.5,False,Serie_A
2024-05-12,Genoa,Sassuolo,home_win,draw,0.368,0.3413,0.368,0.2907,1,61.1,False,Serie_A
2024-05-12,Lazio,Empoli,home_win,home_win,0.4711,0.4711,0.3147,0.2142,1,222.3,True,Serie_A
2024-05-12,Hellas Verona,Torino,away_win,draw,0.4086,0.2687,0.4086,0.3227,1,-80.2,False,Serie_A
2024-05-13,Lecce,Udinese,away_win,draw,0.4485,0.2424,0.4485,0.3091,1,-1.6,False,Serie_A
2024-05-13,Fiorentina,Monza,home_win,home_win,0.4797,0.4797,0.3259,0.1943,1,217.1,True,Serie_A
2024-05-17,Fiorentina,Napoli,draw,away_win,0.3468,0.3339,0.3193,0.3468,1,-116.1,False,Serie_A
2024-05-18,Lecce,Atalanta,away_win,away_win,0.4848,0.2258,0.2895,0.4848,1,-159.1,True,Serie_A
2024-05-18,Torino,Milan,home_win,away_win,0.4274,0.2943,0.2783,0.4274,1,-158.8,False,Serie_A
2024-05-19,Udinese,Empoli,draw,home_win,0.4224,0.4224,0.3324,0.2452,1,96.2,False,Serie_A
2024-05-19,Roma,Genoa,home_win,home_win,0.4522,0.4522,0.2729,0.2748,1,225.0,True,Serie_A
2024-05-19,Inter Milan,Lazio,draw,home_win,0.5611,0.5611,0.228,0.2109,0,204.4,False,Serie_A
2024-05-19,Monza,Frosinone,away_win,draw,0.4708,0.2395,0.4708,0.2896,1,-2.8,False,Serie_A
2024-05-19,Sassuolo,Cagliari,away_win,home_win,0.4121,0.4121,0.3125,0.2754,1,72.2,False,Serie_A
2024-05-20,Salernitana,Hellas Verona,away_win,draw,0.3875,0.3635,0.3875,0.2491,1,66.5,False,Serie_A
2024-05-20,Bologna,Juventus,draw,away_win,0.3553,0.3298,0.3149,0.3553,1,-79.1,False,Serie_A
2024-05-23,Cagliari,Fiorentina,away_win,draw,0.3668,0.2802,0.3668,0.353,1,-80.9,False,Serie_A
2024-05-24,Genoa,Bologna,home_win,draw,0.3771,0.3032,0.3771,0.3197,1,-31.7,False,Serie_A
2024-05-25,Juventus,Monza,home_win,home_win,0.5251,0.5251,0.2962,0.1787,1,330.3,True,Serie_A
2024-05-25,Milan,Salernitana,draw,home_win,0.4895,0.4895,0.3124,0.198,1,372.5,False,Serie_A
2024-05-26,Frosinone,Udinese,away_win,home_win,0.3652,0.3652,0.365,0.2698,1,17.7,False,Serie_A
2024-05-26,Empoli,Roma,home_win,away_win,0.409,0.2971,0.2939,0.409,1,-155.5,False,Serie_A
2024-05-26,Lazio,Sassuolo,draw,home_win,0.4309,0.4309,0.292,0.2771,1,202.8,False,Serie_A
2024-05-26,Atalanta,Torino,home_win,home_win,0.5025,0.5025,0.2773,0.2203,1,223.2,True,Serie_A
2024-05-26,Napoli,Lecce,draw,home_win,0.5596,0.5596,0.2866,0.1538,1,349.7,False,Serie_A
2024-05-26,Hellas Verona,Inter Milan,draw,away_win,0.5233,0.2008,0.2759,0.5233,1,-376.4,False,Serie_A
2024-06-02,Atalanta,Fiorentina,away_win,home_win,0.4438,0.4438,0.2647,0.2915,1,125.5,False,Serie_A
2024-08-17,Genoa,Inter Milan,draw,away_win,0.4962,0.2524,0.2514,0.4962,1,-246.1,False,Serie_A
2024-08-17,Parma,Fiorentina,draw,away_win,0.3895,0.2831,0.3275,0.3895,1,-35.7,False,Serie_A
2024-08-17,Empoli,Monza,draw,draw,0.3685,0.3664,0.3685,0.2652,1,88.9,True,Serie_A
2024-08-17,Milan,Torino,draw,home_win,0.5024,0.5024,0.2771,0.2205,1,258.8,False,Serie_A
2024-08-18,Bologna,Udinese,draw,home_win,0.431,0.431,0.2953,0.2737,1,116.0,False,Serie_A
2024-08-18,Hellas Verona,Napoli,home_win,away_win,0.47,0.2302,0.2998,0.47,1,-344.1,False,Serie_A
2024-08-18,Cagliari,Roma,draw,away_win,0.3552,0.3127,0.3322,0.3552,1,-158.2,False,Serie_A
2024-08-18,Lazio,Venezia,home_win,home_win,0.4848,0.4848,0.3119,0.2033,1,251.4,True,Serie_A
2024-08-19,Lecce,Atalanta,away_win,away_win,0.4848,0.2258,0.2895,0.4848,1,-159.1,True,Serie_A
2024-08-19,Juventus,Como,home_win,home_win,0.4852,0.4852,0.2422,0.2727,1,146.5,True,Serie_A
2024-08-24,Monza,Genoa,away_win,draw,0.4382,0.2728,0.4382,0.289,1,-19.5,False,Serie_A
2024-08-24,Inter Milan,Lecce,home_win,home_win,0.633,0.633,0.2447,0.1223,0,382.0,True,Serie_A
2024-08-24,Udinese,Lazio,home_win,draw,0.3537,0.3217,0.3537,0.3246,1,-76.1,False,Serie_A
